lab,likelihood,gender,condition
10,6,female,unprepared
10,6,female,unprepared
10,7,female,unprepared
10,7,female,unprepared
10,7,female,unprepared
10,7,female,unprepared
10,7,female,unprepared
10,7,female,unprepared
10,8,female,unprepared
10,8,female,unprepared
10,8,female,unprepared
10,8,female,unprepared
10,8,female,unprepared
10,8,female,unprepared
10,8,female,unprepared
10,9,female,unprepared
10,9,female,unprepared
10,10,female,unprepared
10,1,male,prepared
10,1,male,prepared
10,1,male,prepared
10,1,male,prepared
10,1,male,prepared
10,1,male,prepared
10,2,male,prepared
10,2,male,prepared
10,2,male,prepared
10,2,male,prepared
10,3,male,prepared
10,3,male,prepared
10,3,male,prepared
10,3,male,prepared
10,3,male,prepared
10,3,male,prepared
10,4,male,prepared
10,4,male,prepared
10,5,male,prepared
10,5,male,prepared
10,5,male,prepared
10,5,male,prepared
10,5,male,prepared
10,5,male,prepared
10,6,male,prepared
10,6,male,prepared
10,6,male,prepared
10,7,male,prepared
10,7,male,prepared
10,7,male,prepared
10,7,male,prepared
10,8,male,prepared
10,8,male,prepared
10,8,male,prepared
10,9,male,prepared
10,9,male,prepared
10,9,male,prepared
10,10,male,prepared
10,10,male,prepared
10,10,male,prepared
10,10,male,prepared
10,10,male,prepared
10,10,male,prepared
10,1,female,prepared
10,1,female,prepared
10,1,female,prepared
10,1,female,prepared
10,3,female,prepared
10,3,female,prepared
10,4,female,prepared
10,4,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,5,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,6,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,7,female,prepared
10,8,female,prepared
10,8,female,prepared
10,8,female,prepared
10,9,female,prepared
10,9,female,prepared
10,9,female,prepared
10,10,female,prepared
10,10,female,prepared
10,10,female,prepared
10,10,female,prepared
10,10,female,prepared
10,10,female,prepared
11,1,male,unprepared
11,1,male,unprepared
11,1,male,unprepared
11,2,male,unprepared
11,3,male,unprepared
11,3,male,unprepared
11,4,male,unprepared
11,5,male,unprepared
11,5,male,unprepared
11,5,male,unprepared
11,5,male,unprepared
11,6,male,unprepared
11,1,female,unprepared
11,1,female,unprepared
11,1,female,unprepared
11,1,female,unprepared
11,2,female,unprepared
11,2,female,unprepared
11,2,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,3,female,unprepared
11,4,female,unprepared
11,4,female,unprepared
11,4,female,unprepared
11,4,female,unprepared
11,4,female,unprepared
11,5,female,unprepared
11,5,female,unprepared
11,5,female,unprepared
11,6,female,unprepared
11,6,female,unprepared
11,6,female,unprepared
11,7,female,unprepared
11,7,female,unprepared
11,7,female,unprepared
11,7,female,unprepared
11,7,female,unprepared
11,7,female,unprepared
11,8,female,unprepared
11,8,female,unprepared
11,8,female,unprepared
11,8,female,unprepared
11,9,female,unprepared
11,9,female,unprepared
11,10,female,unprepared
11,1,male,prepared
11,1,male,prepared
11,2,male,prepared
11,3,male,prepared
11,10,male,prepared
11,1,female,prepared
11,2,female,prepared
11,2,female,prepared
11,2,female,prepared
11,2,female,prepared
11,2,female,prepared
11,3,female,prepared
11,3,female,prepared
11,3,female,prepared
11,3,female,prepared
11,3,female,prepared
11,3,female,prepared
11,3,female,prepared
11,4,female,prepared
11,4,female,prepared
11,4,female,prepared
11,4,female,prepared
11,5,female,prepared
11,5,female,prepared
11,5,female,prepared
11,5,female,prepared
11,5,female,prepared
11,5,female,prepared
11,6,female,prepared
11,7,female,prepared
11,8,female,prepared
11,10,female,prepared
11,10,female,prepared
12,1,male,unprepared
12,2,male,unprepared
12,2,male,unprepared
12,2,male,unprepared
12,2,male,unprepared
12,2,male,unprepared
12,3,male,unprepared
12,3,male,unprepared
12,3,male,unprepared
12,5,male,unprepared
12,5,male,unprepared
12,6,male,unprepared
12,7,male,unprepared
12,7,male,unprepared
12,7,male,unprepared
12,8,male,unprepared
12,8,male,unprepared
12,9,male,unprepared
12,10,male,unprepared
12,1,female,unprepared
12,1,female,unprepared
12,1,female,unprepared
12,2,female,unprepared
12,3,female,unprepared
12,3,female,unprepared
12,3,female,unprepared
12,3,female,unprepared
12,3,female,unprepared
12,3,female,unprepared
12,3,female,unprepared
12,4,female,unprepared
12,4,female,unprepared
12,4,female,unprepared
12,5,female,unprepared
12,5,female,unprepared
12,5,female,unprepared
12,5,female,unprepared
12,5,female,unprepared
12,5,female,unprepared
12,5,female,unprepared
12,6,female,unprepared
12,6,female,unprepared
12,6,female,unprepared
12,6,female,unprepared
12,6,female,unprepared
12,6,female,unprepared
12,7,female,unprepared
12,7,female,unprepared
12,7,female,unprepared
12,7,female,unprepared
12,8,female,unprepared
12,10,female,unprepared
12,1,male,prepared
12,1,male,prepared
12,1,male,prepared
12,2,male,prepared
12,2,male,prepared
12,2,male,prepared
12,3,male,prepared
12,3,male,prepared
12,3,male,prepared
12,3,male,prepared
12,5,male,prepared
12,5,male,prepared
12,5,male,prepared
12,5,male,prepared
12,5,male,prepared
12,6,male,prepared
12,8,male,prepared
12,1,female,prepared
12,1,female,prepared
12,2,female,prepared
12,2,female,prepared
12,2,female,prepared
12,2,female,prepared
12,2,female,prepared
12,2,female,prepared
12,2,female,prepared
12,2,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,3,female,prepared
12,4,female,prepared
12,4,female,prepared
12,4,female,prepared
12,4,female,prepared
12,4,female,prepared
12,4,female,prepared
12,5,female,prepared
12,5,female,prepared
12,6,female,prepared
12,6,female,prepared
12,6,female,prepared
12,6,female,prepared
12,7,female,prepared
12,7,female,prepared
12,7,female,prepared
12,7,female,prepared
13,1,male,unprepared
13,2,male,unprepared
13,2,male,unprepared
13,2,male,unprepared
13,2,male,unprepared
13,2,male,unprepared
13,3,male,unprepared
13,3,male,unprepared
13,4,male,unprepared
13,4,male,unprepared
13,4,male,unprepared
13,5,male,unprepared
13,6,male,unprepared
13,8,male,unprepared
13,10,male,unprepared
13,1,female,unprepared
13,1,female,unprepared
13,2,female,unprepared
13,2,female,unprepared
13,2,female,unprepared
13,3,female,unprepared
13,3,female,unprepared
13,3,female,unprepared
13,3,female,unprepared
13,3,female,unprepared
13,4,female,unprepared
13,4,female,unprepared
13,5,female,unprepared
13,5,female,unprepared
13,5,female,unprepared
13,5,female,unprepared
13,5,female,unprepared
13,6,female,unprepared
13,7,female,unprepared
13,7,female,unprepared
13,7,female,unprepared
13,7,female,unprepared
13,7,female,unprepared
13,7,female,unprepared
13,8,female,unprepared
13,8,female,unprepared
13,8,female,unprepared
13,8,female,unprepared
13,8,female,unprepared
13,8,female,unprepared
13,8,female,unprepared
13,10,female,unprepared
13,10,female,unprepared
13,10,female,unprepared
13,10,female,unprepared
13,10,female,unprepared
13,10,female,unprepared
13,1,male,prepared
13,1,male,prepared
13,3,male,prepared
13,3,male,prepared
13,3,male,prepared
13,4,male,prepared
13,4,male,prepared
13,5,male,prepared
13,6,male,prepared
13,7,male,prepared
13,8,male,prepared
13,9,male,prepared
13,10,male,prepared
13,1,female,prepared
13,1,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,2,female,prepared
13,3,female,prepared
13,3,female,prepared
13,3,female,prepared
13,3,female,prepared
13,4,female,prepared
13,4,female,prepared
13,5,female,prepared
13,5,female,prepared
13,5,female,prepared
13,5,female,prepared
13,5,female,prepared
13,5,female,prepared
13,5,female,prepared
13,6,female,prepared
13,7,female,prepared
13,7,female,prepared
13,7,female,prepared
13,8,female,prepared
13,9,female,prepared
14,1,male,unprepared
14,1,male,unprepared
14,1,male,unprepared
14,2,male,unprepared
14,2,male,unprepared
14,2,male,unprepared
14,2,male,unprepared
14,2,male,unprepared
14,2,male,unprepared
14,2,male,unprepared
14,3,male,unprepared
14,3,male,unprepared
14,3,male,unprepared
14,3,male,unprepared
14,3,male,unprepared
14,3,male,unprepared
14,5,male,unprepared
14,5,male,unprepared
14,5,male,unprepared
14,5,male,unprepared
14,5,male,unprepared
14,6,male,unprepared
14,8,male,unprepared
14,8,male,unprepared
14,9,male,unprepared
14,10,male,unprepared
14,1,female,unprepared
14,1,female,unprepared
14,2,female,unprepared
14,2,female,unprepared
14,2,female,unprepared
14,2,female,unprepared
14,3,female,unprepared
14,3,female,unprepared
14,3,female,unprepared
14,3,female,unprepared
14,5,female,unprepared
14,5,female,unprepared
14,5,female,unprepared
14,6,female,unprepared
14,6,female,unprepared
14,10,female,unprepared
14,10,female,unprepared
14,1,male,prepared
14,1,male,prepared
14,1,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,2,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,3,male,prepared
14,4,male,prepared
14,5,male,prepared
14,6,male,prepared
14,7,male,prepared
14,9,male,prepared
14,10,male,prepared
14,1,female,prepared
14,1,female,prepared
14,1,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,2,female,prepared
14,3,female,prepared
14,3,female,prepared
14,3,female,prepared
14,3,female,prepared
14,3,female,prepared
14,3,female,prepared
14,4,female,prepared
14,4,female,prepared
14,5,female,prepared
14,6,female,prepared
14,6,female,prepared
14,6,female,prepared
14,6,female,prepared
15,1,male,unprepared
15,1,male,unprepared
15,1,male,unprepared
15,1,male,unprepared
15,1,male,unprepared
15,2,male,unprepared
15,2,male,unprepared
15,2,male,unprepared
15,2,male,unprepared
15,2,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,3,male,unprepared
15,4,male,unprepared
15,4,male,unprepared
15,5,male,unprepared
15,5,male,unprepared
15,5,male,unprepared
15,5,male,unprepared
15,6,male,unprepared
15,6,male,unprepared
15,6,male,unprepared
15,6,male,unprepared
15,7,male,unprepared
15,7,male,unprepared
15,7,male,unprepared
15,7,male,unprepared
15,8,male,unprepared
15,8,male,unprepared
15,8,male,unprepared
15,8,male,unprepared
15,8,male,unprepared
15,8,male,unprepared
15,9,male,unprepared
15,10,male,unprepared
15,10,male,unprepared
15,10,male,unprepared
15,1,female,unprepared
15,1,female,unprepared
15,1,female,unprepared
15,1,female,unprepared
15,1,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,2,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,3,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,4,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,5,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,6,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,7,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,8,female,unprepared
15,9,female,unprepared
15,9,female,unprepared
15,9,female,unprepared
15,9,female,unprepared
15,9,female,unprepared
15,9,female,unprepared
15,10,female,unprepared
15,10,female,unprepared
15,10,female,unprepared
15,10,female,unprepared
15,1,male,prepared
15,1,male,prepared
15,1,male,prepared
15,1,male,prepared
15,2,male,prepared
15,2,male,prepared
15,2,male,prepared
15,2,male,prepared
15,2,male,prepared
15,3,male,prepared
15,3,male,prepared
15,3,male,prepared
15,3,male,prepared
15,3,male,prepared
15,4,male,prepared
15,4,male,prepared
15,5,male,prepared
15,5,male,prepared
15,5,male,prepared
15,6,male,prepared
15,6,male,prepared
15,6,male,prepared
15,6,male,prepared
15,7,male,prepared
15,7,male,prepared
15,7,male,prepared
15,7,male,prepared
15,7,male,prepared
15,7,male,prepared
15,8,male,prepared
15,8,male,prepared
15,10,male,prepared
15,10,male,prepared
15,1,female,prepared
15,1,female,prepared
15,1,female,prepared
15,1,female,prepared
15,1,female,prepared
15,1,female,prepared
15,1,female,prepared
15,1,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,2,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,3,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,4,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,5,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,6,female,prepared
15,7,female,prepared
15,7,female,prepared
15,7,female,prepared
15,7,female,prepared
15,7,female,prepared
15,7,female,prepared
15,8,female,prepared
15,8,female,prepared
15,8,female,prepared
15,8,female,prepared
15,8,female,prepared
15,8,female,prepared
15,10,female,prepared
15,10,female,prepared
15,10,female,prepared
16,1,male,unprepared
16,1,male,unprepared
16,2,male,unprepared
16,2,male,unprepared
16,2,male,unprepared
16,2,male,unprepared
16,2,male,unprepared
16,3,male,unprepared
16,3,male,unprepared
16,3,male,unprepared
16,3,male,unprepared
16,3,male,unprepared
16,3,male,unprepared
16,3,male,unprepared
16,4,male,unprepared
16,5,male,unprepared
16,6,male,unprepared
16,7,male,unprepared
16,10,male,unprepared
16,1,female,unprepared
16,1,female,unprepared
16,2,female,unprepared
16,2,female,unprepared
16,2,female,unprepared
16,2,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,3,female,unprepared
16,4,female,unprepared
16,4,female,unprepared
16,4,female,unprepared
16,4,female,unprepared
16,5,female,unprepared
16,5,female,unprepared
16,5,female,unprepared
16,5,female,unprepared
16,5,female,unprepared
16,5,female,unprepared
16,6,female,unprepared
16,6,female,unprepared
16,6,female,unprepared
16,6,female,unprepared
16,6,female,unprepared
16,6,female,unprepared
16,8,female,unprepared
16,8,female,unprepared
16,8,female,unprepared
16,8,female,unprepared
16,9,female,unprepared
16,1,male,prepared
16,1,male,prepared
16,1,male,prepared
16,1,male,prepared
16,1,male,prepared
16,1,male,prepared
16,1,male,prepared
16,2,male,prepared
16,2,male,prepared
16,2,male,prepared
16,3,male,prepared
16,3,male,prepared
16,3,male,prepared
16,3,male,prepared
16,3,male,prepared
16,4,male,prepared
16,6,male,prepared
16,8,male,prepared
16,8,male,prepared
16,1,female,prepared
16,1,female,prepared
16,1,female,prepared
16,1,female,prepared
16,1,female,prepared
16,2,female,prepared
16,2,female,prepared
16,2,female,prepared
16,2,female,prepared
16,2,female,prepared
16,2,female,prepared
16,2,female,prepared
16,2,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,3,female,prepared
16,4,female,prepared
16,4,female,prepared
16,4,female,prepared
16,4,female,prepared
16,5,female,prepared
16,5,female,prepared
16,5,female,prepared
16,6,female,prepared
16,6,female,prepared
16,6,female,prepared
16,7,female,prepared
16,7,female,prepared
16,8,female,prepared
17,1,male,unprepared
17,1,male,unprepared
17,1,male,unprepared
17,2,male,unprepared
17,2,male,unprepared
17,3,male,unprepared
17,3,male,unprepared
17,4,male,unprepared
17,7,male,unprepared
17,7,male,unprepared
17,7,male,unprepared
17,1,female,unprepared
17,1,female,unprepared
17,1,female,unprepared
17,1,female,unprepared
17,1,female,unprepared
17,1,female,unprepared
17,1,female,unprepared
17,2,female,unprepared
17,2,female,unprepared
17,2,female,unprepared
17,2,female,unprepared
17,2,female,unprepared
17,2,female,unprepared
17,2,female,unprepared
17,3,female,unprepared
17,3,female,unprepared
17,3,female,unprepared
17,3,female,unprepared
17,3,female,unprepared
17,3,female,unprepared
17,3,female,unprepared
17,4,female,unprepared
17,4,female,unprepared
17,4,female,unprepared
17,4,female,unprepared
17,4,female,unprepared
17,4,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,5,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,6,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,7,female,unprepared
17,9,female,unprepared
17,9,female,unprepared
17,10,female,unprepared
17,10,female,unprepared
17,1,male,prepared
17,1,male,prepared
17,1,male,prepared
17,2,male,prepared
17,3,male,prepared
17,3,male,prepared
17,4,male,prepared
17,4,male,prepared
17,5,male,prepared
17,5,male,prepared
17,5,male,prepared
17,5,male,prepared
17,5,male,prepared
17,5,male,prepared
17,5,male,prepared
17,6,male,prepared
17,6,male,prepared
17,6,male,prepared
17,7,male,prepared
17,8,male,prepared
17,10,male,prepared
17,1,female,prepared
17,1,female,prepared
17,1,female,prepared
17,1,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,2,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,3,female,prepared
17,4,female,prepared
17,4,female,prepared
17,4,female,prepared
17,4,female,prepared
17,4,female,prepared
17,4,female,prepared
17,4,female,prepared
17,5,female,prepared
17,5,female,prepared
17,5,female,prepared
17,5,female,prepared
17,5,female,prepared
17,5,female,prepared
17,6,female,prepared
17,6,female,prepared
17,6,female,prepared
17,6,female,prepared
17,6,female,prepared
17,6,female,prepared
17,7,female,prepared
17,7,female,prepared
17,7,female,prepared
17,7,female,prepared
17,7,female,prepared
17,7,female,prepared
17,8,female,prepared
17,8,female,prepared
17,8,female,prepared
17,8,female,prepared
17,8,female,prepared
17,8,female,prepared
17,10,female,prepared
17,10,female,prepared
17,10,female,prepared
18,2,male,unprepared
18,2,male,unprepared
18,2,male,unprepared
18,2,male,unprepared
18,3,male,unprepared
18,3,male,unprepared
18,4,male,unprepared
18,4,male,unprepared
18,5,male,unprepared
18,5,male,unprepared
18,6,male,unprepared
18,6,male,unprepared
18,8,male,unprepared
18,9,male,unprepared
18,1,female,unprepared
18,2,female,unprepared
18,2,female,unprepared
18,3,female,unprepared
18,3,female,unprepared
18,3,female,unprepared
18,3,female,unprepared
18,3,female,unprepared
18,3,female,unprepared
18,3,female,unprepared
18,4,female,unprepared
